player_id,player_name,elo,clay_elo,form,clay_wr,rg_best,fatigue
104850,Jonathan Dasnieres De Veigy,1446.158365160024,1475.473875346182,0.0,0.0,0,60
106216,Bjorn Fratangelo,1499.7139119110539,1475.383939475323,0.4,0.0,2,56
105302,Ante Pavic,1448.582641582516,1474.891375712475,0.3,0.5,1,60
106281,Liam Broady,1545.8846552469965,1474.8908763694328,0.5,0.0,1,60
105074,Ruben Bemelmans,1499.3624614365215,1474.6226841223474,0.2,0.3333333333333333,2,0
106044,Nicolas Kicker,1477.5042100585868,1474.4732121465684,0.4,0.5,2,21
105334,Luis David Martinez,1503.4949507182469,1474.1324868741094,0.7,0.5,0,60
200484,Rudolf Molleker,1476.3805084889714,1473.995472505739,0.3,0.3333333333333333,1,60
106412,Lucas Gomez,1412.9816734836206,1473.9630872442622,0.1,0.0,0,47
111794,Kamil Majchrzak,1642.996370221498,1473.643149946679,0.6,0.4444444444444444,2,0
103096,Arnaud Clement,1455.6872766302758,1473.6244703170955,0.3,0.5,2,60
123983,Nerman Fatic,1474.3802568227084,1473.5100357197796,0.375,0.5,0,60
105963,Arthur De Greef,1472.4767337451128,1473.4331135771802,0.3333333333333333,0.25,1,60
209406,Abedallah Shelbayh,1440.035481029123,1473.3154926047232,0.2,0.25,0,60
134886,Sharmal Dissanayake,1467.264322058888,1472.8999184842507,0.375,0.5,0,60
104978,Daniel Brands,1487.4482287293526,1472.569328757486,0.2,0.0,1,0
106362,Laurent Lokoli,1409.5100066396888,1472.5402563597445,0.0,0.5,1,60
109739,Maximilian Marterer,1504.8794225271736,1472.228025505657,0.5,0.4166666666666667,4,60
144932,Kristjan Tamm,1452.1016471245784,1472.0685033920593,0.5,0.5,0,30
110778,Joao Menezes,1470.5372031948668,1472.0635732747257,0.0,0.0,0,60
105515,Jordi Samper Montana,1474.354052564351,1472.029367206558,0.0,0.0,1,60
106331,Christopher Oconnell,1583.3044768693735,1471.826934639506,0.5,0.25,1,14
126409,Hugo Grenier,1474.84796454985,1471.632163052595,0.2,0.2857142857142857,1,0
103499,Aqeel Khan,1542.3115846428675,1471.2347371691749,0.5,0.5,0,60
105426,Michael Linzer,1471.731037383958,1471.2143098195995,0.0,0.0,0,60
105177,Aditya Hari Sasongko,1432.764974372992,1471.106984615375,0.25,0.5,0,60
105499,Christopher Diaz Figueroa,1513.3384761921252,1471.039401803398,0.6,0.5,0,60
105759,Henrik Sillanpaa,1475.358569946623,1470.8952247835186,0.0,0.0,0,60
103109,Talal Ouahabi,1470.644570369563,1470.8862256465989,0.5,0.5,0,30
105606,Mohsen Hossein Zade,1439.166433508947,1470.8387953822455,0.0,0.5,0,60
111511,Noah Rubin,1460.7708051540185,1470.8162004655048,0.3,0.25,1,0
209920,Raphael Collignon,1576.1535618219996,1470.6355649853285,0.7,0.2,0,29
103248,Harel Levy,1435.1794734349508,1470.6290109899246,0.5,0.5,0,30
104863,Olivier Sajous,1481.2943636657803,1470.5711991382109,0.4,0.0,0,60
105906,Kevin Krawietz,1465.606703569155,1470.4673371948752,0.0,0.5,0,60
105943,Federico Gaio,1408.164574283665,1470.4425666019292,0.0,0.0,0,0
127143,Jirat Navasirisomboon,1507.8141802068535,1470.2682864518106,0.75,0.0,0,0
200618,Adam Hornby,1455.144302251706,1470.2656481519189,0.0,0.0,0,60
105155,Pedro Sousa,1431.98005853925,1470.1877942355288,0.1,0.0,0,60
108940,David Josepa,1470.1413701714796,1470.1721796717984,0.5,0.5,0,30
104377,Theodoros Angelinos,1469.3851893889614,1470.1386070490798,0.0,0.0,0,60
104397,Laurent Recouderc,1450.9628044531219,1470.1006509115348,0.2,0.0,1,60
105853,Tigre Hank,1414.9502934566642,1469.7684791654322,0.0,0.5,0,0
